"gene","subtype","expr_significant","outlier_significant","rank_significant","n_methods_significant","expr_fold_change","target_expr","expr_fdr","outlier_fdr","target_rank"
"CCNO","mes",FALSE,TRUE,FALSE,1,0.232421489538413,0.338145123086379,NA,0.024194000552241,0.0898950131233596
"CHFR","mes",FALSE,TRUE,FALSE,1,1.08330779629279,3.60358543805217,NA,0.0254537046482986,0.511811023622047
"SEPTIN7","mes",FALSE,TRUE,FALSE,1,1.07772272433702,7.28992686186983,NA,0.025715636369541,0.961286089238845
"SEPTIN9","mes",FALSE,TRUE,FALSE,1,1.12490690341741,7.27871183859141,NA,0.0264580835934006,0.960629921259842
"FBXW5","mes",FALSE,TRUE,FALSE,1,1.22753956119222,5.46731508355682,NA,0.0280962219296944,0.83005249343832
"CDK11B","mes",FALSE,TRUE,FALSE,1,1.14889084280729,4.71433059248588,NA,0.0292928656166486,0.721784776902887
"VCP","mes",FALSE,TRUE,FALSE,1,1.03171742158772,6.55581933227511,NA,0.0323935039649891,0.929790026246719
"UTP14C","mes",FALSE,TRUE,FALSE,1,2.46088803199943,0.848697851954626,NA,0.0375053501996003,0.14238845144357
"PKN2","mes",FALSE,TRUE,FALSE,1,0.86037677089241,3.74571198029315,NA,0.0377407544252554,0.536089238845144
"TSC2","mes",FALSE,TRUE,FALSE,1,1.27321579474592,3.1313366189196,NA,0.0388136129018216,0.428477690288714
"KAT2A","mes",FALSE,TRUE,FALSE,1,0.839852041248736,2.88630948452944,NA,0.0388136129018216,0.383858267716535
"JADE2","mes",FALSE,TRUE,FALSE,1,1.37653927456805,4.26756400010608,NA,0.0396723035037225,0.64238845144357
"TUBGCP6","mes",FALSE,TRUE,FALSE,1,1.33775785227895,2.58228521936292,NA,0.0400254458382255,0.346456692913386
"MEI1","mes",FALSE,TRUE,FALSE,1,3.02250720713012,0.624981933378053,NA,0.0400254458382255,0.116797900262467
"GINS3","mes",FALSE,TRUE,FALSE,1,0.876561005617549,3.06204494178855,NA,0.0402788643611581,0.417979002624672
"AATF","mes",FALSE,TRUE,FALSE,1,1.03571620929826,5.57387148995995,NA,0.0449933034859065,0.843175853018373
"ZWILCH","mes",FALSE,TRUE,FALSE,1,0.874661577573162,3.27156788028237,NA,0.0451600980257582,0.454068241469816
"CUL2","mes",FALSE,TRUE,FALSE,1,0.919350335676943,2.87322249440501,NA,0.0472169037544185,0.37992125984252
"RAD54B","mes",FALSE,TRUE,FALSE,1,0.540918522841229,1.64913993958463,NA,0.0473760143367097,0.213254593175853
"SPTBN1","mes",FALSE,TRUE,FALSE,1,1.13777551341601,5.34823525441904,NA,0.0499737567878552,0.81758530183727
