"gene_symbol","mean_expr"
"NEK4",3.72724755715702
"RTKN",2.71854419560028
"TTL",0.845587096343913
"IL1A",3.29703035204636
"ACTR3",7.39468264698266
"CENPA",1.76471203852827
"ACVR1",2.28982673332078
"PPM1G",6.13033453587244
"INO80B",4.23929969952535
"SPTBN1",4.92922627784384
"HTRA2",3.86748154326638
"CHMP3",6.75655343552256
"ID2",6.71182484363035
"BIRC6",2.773763288573
"ORC4",3.05681983093171
"ATF2",4.06682155000771
"MSH6",2.79920323661481
"ALMS1",1.00421238372143
"WRAP73",3.98430182245012
"PHF13",3.59976997652911
"RHOU",5.35138177794131
"FBXO6",4.06395316605257
"MAD2L2",4.56867887379604
"MIIP",3.52703645507287
"GADD45A",5.93916733456885
"UCHL5",3.40767672280386
"ZBTB17",3.14576075022522
"SSX2IP",2.956260451221
"CDK18",3.4192716895065
"CDC20",3.76106846342212
"DR1",4.96871366843249
"SYF2",6.65299582665569
"STMN1",7.63207299273019
"NEK2",2.87379182981161
"NSL1",4.71376231625297
"PROX1",0.514550076352922
"ARID1A",1.80247377237579
"CENPF",2.09423047588591
"RPA2",6.19464713776819
"STAG1",3.74398742764115
"STK11",4.57501293842726
"KIF14",1.20427581270203
"PLAGL1",2.06316919492156
"MYB",1.25804294588661
"PKD2",3.14664041911876
"CCNI",7.58679831814278
"CCND2",1.3177297835023
"UBE2B",5.00052248784879
"ECRG4",0.792469390936578
"CPSF3",5.25542636462218
"PTPA",6.47481616798181
"TRIM32",3.47138247865973
"NEK6",2.77256124509329
"PPP6C",4.72238110040099
"VPS4B",5.74399101955656
"NEK9",3.90457195453467
"MLH3",1.1039600349163
"NRDE2",1.05636553539018
"SLF2",3.08783975448761
"DUSP1",4.53342348752906
"MSX2",5.14148238911797
"NUP43",4.36294652560663
"CENPL",2.34918587255001
"TEX11",0.40780775525893
"MASTL",2.95859124470134
"EPC1",4.03329304007419
"TARDBP",3.53586378058078
"COPS5",6.70581346384269
"TBX2",4.41365246573449
"TEX14",0.000988746878153424
"NCAPH",1.93639599109725
"MND1",2.33528042321478
"RNF2",4.14567716491929
"NAA50",6.1206291032296
"KIF18A",1.45790459516154
"KHDRBS1",6.79888336730062
"PDS5A",4.937922374406
"GPSM2",3.11457371916044
"MYOG",0.00276067935015872
"ANXA11",1.86788552559055
"NAA60",4.64504842053067
"SEPTIN7",6.58933495875883
"INHBA",1.25133319516262
"ECD",4.51438985050446
"ZWINT",4.45246823657677
"CIT",1.15673840441761
"CDKN2C",3.74859241999703
"GIPC1",6.96617208051602
"CENPK",2.48373901498768
"NR4A1",2.59642460473658
"CDK2",4.69089145338785
"TUBA1B",9.44075700289024
"STIL",1.53483901449269
"HJURP",2.06406469107727
"MORF4L2",7.73425674544687
"H2BW1",0.107097601200453
"ESX1",0.0220621551362021
"CKS2",6.88055541942574
"INHA",0.280900655168718
"OBSL1",1.68322894686021
"ENKD1",2.88716255735504
"PARD6B",2.12395828355172
"EDN3",0.0669055796086333
"STAMBP",4.12717531520685
"USP22",6.01466078217048
"NDP",0.752087002354631
"USP9X",3.71019631836675
"BTN2A2",2.405553433691
"MAD2L1BP",5.54032862165267
"KLHDC3",6.03121390182441
"CDKN1A",7.08583188747532
"EREG",0.437855677928358
"PIWIL1",0.140150082955143
"KIF25",0.00911983865371895
"IRF1",3.26175247410582
"SEPTIN6",3.08525999418089
"BMP4",3.04324567179575
"SOX9",1.39050768585899
"IL1B",2.60823005678156
"MED1",3.80136952559071
"RPL23",9.38777878438989
"BMP2",3.87502032321475
"FAM110A",4.26159256084355
"CEP250",1.11056947212401
"XRCC3",2.49574677624242
"TUBGCP3",3.21983011759331
"PCID2",4.95614853945188
"SBDS",6.36438158698417
"BECN1",6.2541802883986
"UXT",7.77184311964016
"DLGAP5",2.80306654065222
"HSPA2",0.247708395719961
"PRDM7",0.000172498664355169
"NUP214",3.11146185265965
"YEATS4",5.07115285022458
"AUNIP",1.59152088701517
"PIN1",5.78026912976575
"PKMYT1",1.6617832498975
"SMARCA4",0.0699510987278498
"TUBA4A",4.72830414828993
"GNAI1",2.97598498612221
"TUBGCP6",2.23833527462046
"RFPL1",0.0136942816906356
"LIF",1.82755720297217
"RNF112",0.47233660707504
"HOXD10",1.61736900092291
"PSMG2",6.73887178672344
"EIF2AK4",3.75277575012078
"INO80",3.05711836501832
"KNSTRN",3.775534342844
"ARPP19",6.22119657524524
"ANAPC13",6.42541272172921
"E2F8",3.02986730536296
"SOX15",3.41214100420168
"CCNT1",3.58261138136866
"CDKN2D",3.12397500637361
"FOXA1",5.80260026404191
"TTI2",3.17016839916886
"CDKN1C",3.005614911878
"SGO1",1.8023465508663
"MAU2",3.85515940623861
"PHF10",4.72759255346095
"CDC16",5.64370499626758
"GADD45G",1.96416044970105
"SNX9",4.65834421779942
"STK33",0.510864980304966
"MAP1S",2.70867876456725
"ATXN10",5.99941981991941
"TUBGCP2",4.09505044542901
"CEP85",2.30899484919801
"CHMP2A",7.82306903859526
"CLIP1",2.08897339668454
"LATS1",3.08635008451332
"CHMP1A",5.76674500466555
"RAB11FIP4",4.2653634429041
"HAUS8",3.06132852580358
"KIF3A",1.34345882322418
"TUBG1",5.33570795789178
"PSME3",6.17213317539522
"PSMC3IP",2.70714019846532
"EXOC4",5.33165462896292
"TOP2A",4.31344152023513
"RARA",3.44719510768229
"USP29",0
"LLGL1",3.49515553789402
"THAP1",3.43906425365121
"BRME1",0.331577724790945
"TRIM21",4.39953190051816
"RRP8",3.24400145319971
"PER2",2.02219926289482
"RAN",6.93123952177588
"MYBBP1A",3.38950223298961
"RPA1",4.68061907825481
"FIGNL1",2.46586312928845
"ANKRD17",3.02123556978744
"TERF2",3.82481119688682
"VPS4A",3.86220862797433
"PCNA",7.13099565459909
"NES",2.94303500986482
"TESMIN",0.952465292836073
"ZBED3",1.72450881826991
"CDK8",2.63571414623706
"MYH10",2.76792616122659
"CCNA1",0.305693289304866
"BEX2",5.50661969267357
"SLF1",1.24516970577928
"BTG1",3.12446132509847
"BMAL1",1.80159892590345
"TEX15",0.0356445333799225
"DPF2",2.12664789130751
"MEN1",1.51120848956307
"CCNB1",3.60571262880501
"CDK7",5.24587078879673
